DATE,LATITUDE,LONGITUDE,NAME,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,HTDD,PRCP,TAVG,TMAX,TMIN,TSUN,msa,msa_code
2015,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1593.5,0.0,47.0,4.0,266.0,124.0,-7.1,41.1,1234.1,681.0,19.34,26.42,12.26,,"San Angelo, TX Metro Area",407
2016,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1539.3,0.0,42.0,1.0,284.0,114.0,-8.2,40.6,1039.3,908.0,19.78,26.94,12.62,,"San Angelo, TX Metro Area",407
2017,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1566.1,0.0,40.0,3.0,291.0,134.0,-11.6,42.8,854.5,469.6,19.94,27.67,12.21,,"San Angelo, TX Metro Area",407
2018,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1669.0,0.0,57.0,3.0,268.0,124.0,-12.1,42.8,1180.7,865.9,19.31,26.68,11.94,,"San Angelo, TX Metro Area",407
2019,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1607.4,0.0,42.0,3.0,265.0,132.0,-9.3,42.8,1337.1,450.6,19.26,26.79,11.75,,"San Angelo, TX Metro Area",407
2020,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1620.6,0.0,45.0,0.0,282.0,139.0,-6.6,43.3,1116.7,509.9,19.79,27.79,11.8,,"San Angelo, TX Metro Area",407
2021,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1427.2,2.0,42.0,7.0,279.0,128.0,-18.2,39.4,1311.2,590.5,19.13,26.59,11.68,,"San Angelo, TX Metro Area",407
2022,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1890.9,0.0,64.0,2.0,273.0,154.0,-11.0,43.3,1060.9,348.6,19.87,27.69,12.05,,"San Angelo, TX Metro Area",407
2023,31.35172,-100.4948,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",1873.4,0.0,40.0,3.0,271.0,139.0,-4.9,45.6,1117.5,491.4,20.49,28.16,12.82,,"San Angelo, TX Metro Area",407
2012,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",499.1,0.0,103.0,20.0,141.0,14.0,-12.8,37.2,2937.2,803.1,11.39,16.28,6.5,,"Muskegon-Norton Shores, MI Metro Area",342
2013,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",336.3,1.0,136.0,56.0,132.0,5.0,-17.8,33.3,3552.4,1112.2,9.06,13.58,4.53,,"Muskegon-Norton Shores, MI Metro Area",342
2014,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",236.2,10.0,142.0,75.0,123.0,0.0,-21.6,31.1,4023.8,981.5,7.84,12.4,3.28,,"Muskegon-Norton Shores, MI Metro Area",342
2015,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",304.9,7.0,118.0,48.0,130.0,2.0,-22.7,32.8,3874.4,925.2,9.43,14.17,4.69,,"Muskegon-Norton Shores, MI Metro Area",342
2016,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",414.1,0.0,110.0,34.0,143.0,1.0,-16.6,32.2,3171.4,1005.5,10.59,15.18,6.0,,"Muskegon-Norton Shores, MI Metro Area",342
2017,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",329.8,2.0,114.0,41.0,143.0,4.0,-21.0,33.3,3087.8,929.2,10.15,14.82,5.48,,"Muskegon-Norton Shores, MI Metro Area",342
2018,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",488.8,1.0,146.0,33.0,140.0,10.0,-19.3,35.6,3591.1,1074.0,9.72,14.18,5.26,,"Muskegon-Norton Shores, MI Metro Area",342
2019,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",350.3,3.0,127.0,47.0,129.0,1.0,-24.3,32.2,3740.7,1219.5,9.03,13.5,4.56,,"Muskegon-Norton Shores, MI Metro Area",342
2020,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",449.9,0.0,122.0,21.0,133.0,15.0,-12.7,36.1,3461.3,923.5,10.42,14.99,5.84,,"Muskegon-Norton Shores, MI Metro Area",342
2021,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",452.8,1.0,120.0,31.0,148.0,1.0,-22.7,32.2,3364.9,785.6,10.61,15.39,5.84,,"Muskegon-Norton Shores, MI Metro Area",342
2022,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",472.9,0.0,126.0,46.0,143.0,6.0,-16.6,33.9,3331.3,828.8,10.06,14.75,5.36,,"Muskegon-Norton Shores, MI Metro Area",342
2023,43.17111,-86.23685,"MUSKEGON CO AIRPORT, MI US",426.7,0.0,91.0,11.0,144.0,13.0,-12.1,34.4,3090.2,826.3,11.36,16.02,6.69,,"Muskegon-Norton Shores, MI Metro Area",342
2012,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",26.1,0.0,49.0,2.0,68.0,0.0,-12.1,31.7,3017.9,,10.26,14.58,5.95,,"Bellingham, WA Metro Area",132
2013,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",46.6,0.0,59.0,3.0,82.0,0.0,-11.0,31.1,2860.0,,10.45,14.53,6.37,,"Bellingham, WA Metro Area",132
2014,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",59.3,0.0,53.0,4.0,87.0,0.0,-7.7,30.0,2877.7,936.7,11.3,15.46,7.13,,"Bellingham, WA Metro Area",132
2015,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",101.0,0.0,43.0,0.0,94.0,1.0,-6.6,33.9,2372.6,855.5,11.7,16.27,7.14,,"Bellingham, WA Metro Area",132
2016,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",51.2,0.0,39.0,8.0,82.0,0.0,-9.9,31.7,2516.5,980.2,11.52,15.75,7.3,,"Bellingham, WA Metro Area",132
2017,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",50.7,0.0,66.0,7.0,87.0,0.0,-9.3,30.6,2894.6,,10.37,14.69,6.06,,"Bellingham, WA Metro Area",132
2018,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",76.6,0.0,55.0,0.0,79.0,1.0,-7.1,32.2,2829.7,819.0,10.99,15.36,6.62,,"Bellingham, WA Metro Area",132
2019,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",34.1,0.0,67.0,5.0,82.0,0.0,-9.3,29.4,2799.2,786.5,10.67,14.99,6.35,,"Bellingham, WA Metro Area",132
2020,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",42.6,0.0,54.0,3.0,80.0,1.0,-9.3,32.2,2774.5,1050.8,10.84,15.09,6.58,,"Bellingham, WA Metro Area",132
2021,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",108.1,0.0,51.0,11.0,84.0,4.0,-14.3,37.8,2706.1,1073.5,10.88,15.07,6.69,,"Bellingham, WA Metro Area",132
2022,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",87.4,0.0,71.0,9.0,91.0,2.0,-13.2,32.8,2954.1,,10.38,14.85,5.91,,"Bellingham, WA Metro Area",132
2023,48.7991,-122.54069,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",55.7,0.0,71.0,2.0,91.0,0.0,-7.1,30.6,2878.2,606.0,10.84,15.39,6.28,,"Bellingham, WA Metro Area",132
2014,39.8716,-121.6108,"DE SABLA, CA US",645.0,0.0,20.0,0.0,203.0,70.0,-3.3,38.9,,1703.1,15.63,22.72,8.54,,"Chico, CA Metro Area",168
2015,39.8716,-121.6108,"DE SABLA, CA US",611.5,0.0,41.0,0.0,217.0,73.0,-5.6,39.4,1451.2,797.6,15.47,23.02,7.92,,"Chico, CA Metro Area",168
2016,39.8716,-121.6108,"DE SABLA, CA US",458.1,0.0,52.0,0.0,193.0,73.0,-6.7,39.4,1980.0,2341.1,14.09,21.67,6.49,,"Chico, CA Metro Area",168
2017,39.8716,-121.6108,"DE SABLA, CA US",701.5,0.0,52.0,0.0,180.0,80.0,-6.1,40.6,2146.9,2001.8,14.53,21.8,7.27,,"Chico, CA Metro Area",168
2018,39.8716,-121.6108,"DE SABLA, CA US",,,,,,,,,1979.3,,,,,,"Chico, CA Metro Area",168
2019,39.8716,-121.6108,"DE SABLA, CA US",,,,,,,,,,2221.1,,,,,"Chico, CA Metro Area",168
2021,39.8716,-121.6108,"DE SABLA, CA US",,,,,,,,,,1471.4,,,,,"Chico, CA Metro Area",168
2022,39.8716,-121.6108,"DE SABLA, CA US",,,,,,,,,,842.8,,,,,"Chico, CA Metro Area",168
2023,39.8716,-121.6108,"DE SABLA, CA US",,,,,,,,,,1761.3,,,,,"Chico, CA Metro Area",168
2017,38.1,-122.1869,"VALLEJO, CA US",636.7,0.0,1.0,0.0,214.0,49.0,0.0,45.0,1088.5,656.3,17.09,23.87,10.31,,"Vallejo, CA Metro Area",458
2018,38.1,-122.1869,"VALLEJO, CA US",457.1,0.0,2.0,0.0,233.0,40.0,-1.1,40.6,1024.7,481.2,16.75,23.59,9.91,,"Vallejo, CA Metro Area",458
2020,38.1,-122.1869,"VALLEJO, CA US",692.8,0.0,0.0,0.0,224.0,61.0,1.1,44.4,1045.5,188.3,17.43,24.41,10.46,,"Vallejo, CA Metro Area",458
2021,38.1,-122.1869,"VALLEJO, CA US",,,,0.0,209.0,45.0,,41.1,,502.0,,23.2,,,"Vallejo, CA Metro Area",458
2022,38.1,-122.1869,"VALLEJO, CA US",565.3,0.0,1.0,0.0,228.0,49.0,0.0,44.4,1125.4,319.7,16.64,23.6,9.68,,"Vallejo, CA Metro Area",458
2023,38.1,-122.1869,"VALLEJO, CA US",,,,,,,,,1430.5,,,,,,"Vallejo, CA Metro Area",458
2012,40.4188,-78.41983,"ALTOONA 7 SW, PA US",414.8,0.0,128.0,19.0,148.0,17.0,-15.6,36.7,2928.1,1047.0,11.17,16.96,5.38,,"Altoona, PA Metro Area",108
2013,40.4188,-78.41983,"ALTOONA 7 SW, PA US",375.2,0.0,149.0,42.0,141.0,6.0,-15.6,33.9,3447.3,927.9,9.7,15.02,4.38,,"Altoona, PA Metro Area",108
2014,40.4188,-78.41983,"ALTOONA 7 SW, PA US",268.4,9.0,136.0,43.0,141.0,1.0,-22.8,32.2,3662.8,907.2,9.19,14.61,3.77,,"Altoona, PA Metro Area",108
2015,40.4188,-78.41983,"ALTOONA 7 SW, PA US",392.4,8.0,111.0,34.0,152.0,8.0,-24.4,33.9,3502.4,1002.8,10.55,16.18,4.92,,"Altoona, PA Metro Area",108
2016,40.4188,-78.41983,"ALTOONA 7 SW, PA US",497.3,0.0,114.0,24.0,161.0,15.0,-16.7,35.6,2830.5,780.2,11.56,17.24,5.87,,"Altoona, PA Metro Area",108
2017,40.4188,-78.41983,"ALTOONA 7 SW, PA US",357.4,0.0,109.0,28.0,155.0,3.0,-16.7,33.3,2727.7,1091.7,11.25,16.65,5.85,,"Altoona, PA Metro Area",108
2018,40.4188,-78.41983,"ALTOONA 7 SW, PA US",476.2,3.0,130.0,28.0,151.0,10.0,-21.7,32.8,3313.2,1817.2,10.6,15.48,5.72,,"Altoona, PA Metro Area",108
2019,40.4188,-78.41983,"ALTOONA 7 SW, PA US",408.3,5.0,130.0,35.0,153.0,7.0,-21.1,32.8,3219.1,1138.4,10.66,16.06,5.25,,"Altoona, PA Metro Area",108
2020,40.4188,-78.41983,"ALTOONA 7 SW, PA US",469.5,0.0,115.0,13.0,139.0,17.0,-13.9,33.9,3035.7,973.6,11.41,16.88,5.93,,"Altoona, PA Metro Area",108
2021,40.4188,-78.41983,"ALTOONA 7 SW, PA US",446.9,0.0,124.0,23.0,157.0,12.0,-16.1,33.9,3115.0,1145.1,11.23,16.53,5.93,,"Altoona, PA Metro Area",108
2022,40.4188,-78.41983,"ALTOONA 7 SW, PA US",403.8,4.0,130.0,31.0,153.0,5.0,-21.7,33.3,3060.6,1277.9,10.39,16.09,4.69,,"Altoona, PA Metro Area",108
2023,40.4188,-78.41983,"ALTOONA 7 SW, PA US",336.5,0.0,113.0,6.0,152.0,5.0,-14.4,32.8,3021.0,918.1,11.39,17.23,5.55,,"Altoona, PA Metro Area",108
2012,46.13722,-122.97806,"LONGVIEW, WA US",136.3,0.0,29.0,0.0,125.0,8.0,-2.8,37.8,2590.6,1508.0,11.95,16.9,6.99,,"Longview-Kelso, WA Metro Area",310
2015,46.13722,-122.97806,"LONGVIEW, WA US",223.1,0.0,23.0,0.0,150.0,16.0,-6.7,37.8,,1229.0,13.29,18.83,7.76,,"Longview-Kelso, WA Metro Area",310
2016,46.13722,-122.97806,"LONGVIEW, WA US",164.3,0.0,28.0,2.0,144.0,15.0,-6.7,37.8,2074.0,1327.4,12.93,18.23,7.63,,"Longview-Kelso, WA Metro Area",310
2017,46.13722,-122.97806,"LONGVIEW, WA US",206.6,0.0,51.0,4.0,131.0,14.0,-10.6,38.3,2546.9,1357.9,11.72,17.23,6.2,,"Longview-Kelso, WA Metro Area",310
2018,46.13722,-122.97806,"LONGVIEW, WA US",187.6,0.0,39.0,0.0,137.0,15.0,-7.2,36.7,2377.4,980.3,12.34,17.84,6.83,,"Longview-Kelso, WA Metro Area",310
2019,46.13722,-122.97806,"LONGVIEW, WA US",139.7,0.0,59.0,0.0,135.0,5.0,-7.8,36.1,2443.1,908.8,11.77,17.09,6.44,,"Longview-Kelso, WA Metro Area",310
2020,46.13722,-122.97806,"LONGVIEW, WA US",171.5,0.0,35.0,0.0,133.0,12.0,-3.9,35.6,2420.9,1314.7,12.47,17.8,7.14,,"Longview-Kelso, WA Metro Area",310
2021,46.13722,-122.97806,"LONGVIEW, WA US",204.4,0.0,37.0,0.0,129.0,16.0,-6.7,41.7,2344.2,1265.1,12.32,17.7,6.95,,"Longview-Kelso, WA Metro Area",310
2022,46.13722,-122.97806,"LONGVIEW, WA US",251.0,0.0,52.0,0.0,135.0,18.0,-7.2,36.7,2452.1,1168.2,12.21,17.8,6.63,,"Longview-Kelso, WA Metro Area",310
2023,46.13722,-122.97806,"LONGVIEW, WA US",230.7,0.0,36.0,0.0,136.0,18.0,-8.3,38.3,2390.4,965.1,12.45,18.18,6.73,,"Longview-Kelso, WA Metro Area",310
2012,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",601.4,0.0,119.0,19.0,165.0,42.0,-16.1,41.1,2748.1,726.8,12.09,18.06,6.11,,"Fort Wayne, IN Metro Area",223
2013,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",459.4,1.0,140.0,49.0,151.0,8.0,-19.9,35.0,3369.3,1072.9,9.91,15.15,4.68,,"Fort Wayne, IN Metro Area",223
2014,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",391.8,21.0,134.0,63.0,142.0,3.0,-26.6,33.9,3898.8,1089.1,8.65,14.04,3.26,,"Fort Wayne, IN Metro Area",223
2015,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",434.5,14.0,121.0,48.0,151.0,3.0,-22.1,32.2,3737.9,1179.0,10.32,15.69,4.95,,"Fort Wayne, IN Metro Area",223
2016,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",593.4,2.0,111.0,34.0,163.0,16.0,-22.7,34.4,2877.9,950.2,11.59,16.94,6.23,,"Fort Wayne, IN Metro Area",223
2017,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",445.5,5.0,101.0,29.0,164.0,10.0,-21.6,35.0,2796.1,1237.8,11.54,16.9,6.18,,"Fort Wayne, IN Metro Area",223
2018,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",654.9,7.0,129.0,31.0,157.0,21.0,-24.9,36.1,3286.7,1088.0,11.12,16.08,6.17,,"Fort Wayne, IN Metro Area",223
2019,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",537.0,3.0,122.0,38.0,153.0,15.0,-24.9,35.0,3282.0,992.2,10.73,15.81,5.66,,"Fort Wayne, IN Metro Area",223
2020,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",503.5,0.0,131.0,15.0,149.0,25.0,-17.7,35.0,3200.9,946.9,11.09,16.59,5.58,,"Fort Wayne, IN Metro Area",223
2021,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",571.4,3.0,119.0,29.0,166.0,7.0,-21.0,33.3,3205.0,1122.3,11.37,16.64,6.11,,"Fort Wayne, IN Metro Area",223
2022,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",500.8,6.0,121.0,47.0,157.0,13.0,-22.7,35.6,3133.4,854.0,10.48,16.08,4.89,,"Fort Wayne, IN Metro Area",223
2023,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",408.6,0.0,106.0,9.0,157.0,12.0,-15.5,33.3,3019.7,873.2,11.65,17.22,6.07,,"Fort Wayne, IN Metro Area",223
2012,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",471.1,1.0,128.0,25.0,147.0,31.0,-18.3,38.3,3112.5,639.9,10.85,16.7,4.99,,"Jackson, MI Metro Area",264
2013,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",328.1,4.0,149.0,61.0,140.0,6.0,-21.7,34.4,3680.4,836.0,8.64,13.86,3.43,,"Jackson, MI Metro Area",264
2014,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",263.3,22.0,152.0,81.0,132.0,1.0,-26.6,33.9,4207.9,766.6,7.51,12.9,2.12,,"Jackson, MI Metro Area",264
2015,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",286.0,16.0,130.0,60.0,144.0,1.0,-28.2,32.2,4024.9,779.2,9.05,14.48,3.63,,"Jackson, MI Metro Area",264
2016,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",444.0,1.0,116.0,45.0,150.0,10.0,-19.9,33.9,3190.6,947.2,10.47,15.65,5.29,,"Jackson, MI Metro Area",264
2017,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",350.0,4.0,112.0,40.0,147.0,8.0,-23.8,33.9,3118.7,945.5,10.24,15.53,4.96,,"Jackson, MI Metro Area",264
2018,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",504.7,4.0,153.0,42.0,142.0,19.0,-23.8,35.0,3635.4,908.3,9.61,14.56,4.67,,"Jackson, MI Metro Area",264
2019,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",357.4,7.0,141.0,44.0,135.0,9.0,-26.6,35.0,3751.8,924.8,9.12,14.28,3.95,,"Jackson, MI Metro Area",264
2020,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",345.5,0.0,141.0,26.0,134.0,11.0,-17.1,33.9,3502.7,837.1,9.81,15.2,4.42,,"Jackson, MI Metro Area",264
2021,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",472.6,2.0,145.0,35.0,159.0,4.0,-26.0,33.3,3431.5,882.9,10.43,15.88,4.98,,"Jackson, MI Metro Area",264
2022,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",350.6,4.0,143.0,53.0,147.0,6.0,-22.7,35.0,3504.7,687.4,9.2,14.77,3.64,,"Jackson, MI Metro Area",264
2023,42.26373,-84.45644,"JACKSON REYNOLDS FIELD, MI US",259.4,0.0,118.0,18.0,148.0,2.0,-17.1,32.8,3321.3,820.0,10.18,15.57,4.79,,"Jackson, MI Metro Area",264
2012,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",1093.6,0.0,89.0,3.0,231.0,108.0,-13.3,41.7,1990.4,313.7,16.3,24.39,8.21,,"Amarillo, TX Metro Area",109
2013,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",980.7,0.0,119.0,14.0,217.0,83.0,-16.0,40.6,2105.0,386.7,14.63,22.39,6.86,,"Amarillo, TX Metro Area",109
2014,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",832.9,0.0,109.0,13.0,217.0,71.0,-17.1,40.0,2373.1,493.0,14.3,21.9,6.7,,"Amarillo, TX Metro Area",109
2015,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",810.2,0.0,93.0,13.0,223.0,56.0,-12.7,36.7,2173.9,880.3,14.81,21.96,7.66,,"Amarillo, TX Metro Area",109
2016,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",920.1,1.0,89.0,4.0,231.0,76.0,-19.3,42.2,1950.2,437.2,15.66,23.65,7.67,,"Amarillo, TX Metro Area",109
2017,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",800.5,1.0,90.0,8.0,233.0,62.0,-19.3,41.1,1823.8,672.8,15.28,23.21,7.36,,"Amarillo, TX Metro Area",109
2018,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",1051.0,0.0,117.0,8.0,211.0,107.0,-16.6,41.7,2035.0,346.1,15.13,23.27,7.0,,"Amarillo, TX Metro Area",109
2019,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",923.7,0.0,114.0,7.0,210.0,80.0,-13.8,40.0,2304.1,658.0,14.53,22.39,6.67,,"Amarillo, TX Metro Area",109
2020,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",1008.9,0.0,103.0,5.0,218.0,106.0,-11.6,43.3,2199.2,319.8,15.27,23.32,7.22,,"Amarillo, TX Metro Area",109
2021,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",903.9,3.0,90.0,8.0,222.0,78.0,-23.8,40.0,2348.5,382.2,15.06,22.75,7.37,,"Amarillo, TX Metro Area",109
2022,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",1097.6,1.0,112.0,9.0,214.0,103.0,-18.8,42.2,1957.7,417.8,15.11,23.11,7.11,,"Amarillo, TX Metro Area",109
2023,35.22027,-101.71733,"AMARILLO AIRPORT, TX US",995.4,0.0,89.0,5.0,218.0,86.0,-13.8,40.6,2077.0,452.5,15.7,23.47,7.94,,"Amarillo, TX Metro Area",109
2012,27.1897,-80.2397,"STUART, FL US",2084.1,0.0,0.0,0.0,346.0,60.0,2.8,35.0,,1142.3,23.66,27.99,19.32,,"Port St. Lucie, FL Metro Area",377
2013,27.1897,-80.2397,"STUART, FL US",2073.7,0.0,0.0,0.0,341.0,41.0,5.0,33.3,190.9,1338.3,23.66,27.89,19.43,,"Port St. Lucie, FL Metro Area",377
2014,27.1897,-80.2397,"STUART, FL US",,,,0.0,331.0,78.0,,35.6,110.1,1373.2,,28.36,,,"Port St. Lucie, FL Metro Area",377
2015,27.1897,-80.2397,"STUART, FL US",2539.6,0.0,0.0,0.0,349.0,89.0,2.2,35.6,,1096.5,25.2,29.26,21.13,,"Port St. Lucie, FL Metro Area",377
2016,27.1897,-80.2397,"STUART, FL US",2376.7,0.0,0.0,0.0,344.0,84.0,3.3,34.4,108.9,1344.6,24.53,28.42,20.65,,"Port St. Lucie, FL Metro Area",377
2017,27.1897,-80.2397,"STUART, FL US",2434.1,0.0,0.0,0.0,348.0,93.0,5.6,35.0,60.5,1887.4,24.75,28.88,20.61,,"Port St. Lucie, FL Metro Area",377
2018,27.1897,-80.2397,"STUART, FL US",2395.7,0.0,0.0,0.0,336.0,100.0,1.7,35.6,144.2,1384.8,24.52,28.7,20.34,,"Port St. Lucie, FL Metro Area",377
2019,27.1897,-80.2397,"STUART, FL US",2551.9,0.0,0.0,0.0,345.0,111.0,5.0,35.6,119.6,1781.4,25.15,29.3,21.0,,"Port St. Lucie, FL Metro Area",377
2020,27.1897,-80.2397,"STUART, FL US",2496.4,0.0,0.0,0.0,337.0,112.0,3.9,35.6,73.6,2153.2,25.05,29.19,20.89,,"Port St. Lucie, FL Metro Area",377
2021,27.1897,-80.2397,"STUART, FL US",2304.9,0.0,0.0,0.0,343.0,74.0,2.8,35.6,153.9,1214.0,24.47,28.79,20.14,,"Port St. Lucie, FL Metro Area",377
2022,27.1897,-80.2397,"STUART, FL US",2402.6,0.0,0.0,0.0,349.0,89.0,2.8,35.6,98.4,1367.0,24.68,28.69,20.67,,"Port St. Lucie, FL Metro Area",377
2023,27.1897,-80.2397,"STUART, FL US",2525.7,0.0,0.0,0.0,350.0,99.0,5.0,36.7,61.7,1810.0,25.17,29.32,21.02,,"Port St. Lucie, FL Metro Area",377
2012,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1618.7,0.0,48.0,1.0,257.0,126.0,-10.0,44.4,1353.7,503.8,19.15,26.21,12.09,,"Wichita Falls, TX Metro Area",475
2013,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1438.7,0.0,82.0,3.0,230.0,108.0,-11.0,42.2,1610.1,542.3,17.32,24.31,10.33,,"Wichita Falls, TX Metro Area",475
2014,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1394.7,0.0,71.0,11.0,232.0,106.0,-13.2,41.1,1891.6,603.8,17.31,24.13,10.49,,"Wichita Falls, TX Metro Area",475
2015,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1352.4,0.0,60.0,5.0,238.0,106.0,-9.9,40.6,1634.9,1204.0,17.83,24.33,11.34,,"Wichita Falls, TX Metro Area",475
2016,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1384.2,0.0,53.0,1.0,248.0,105.0,-13.2,40.0,1307.6,944.7,18.48,25.18,11.78,,"Wichita Falls, TX Metro Area",475
2017,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1264.6,0.0,45.0,4.0,262.0,93.0,-14.3,39.4,1219.6,650.4,18.2,25.14,11.25,,"Wichita Falls, TX Metro Area",475
2018,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1522.2,0.0,72.0,4.0,229.0,113.0,-14.9,44.4,1617.2,930.7,17.68,24.56,10.79,,"Wichita Falls, TX Metro Area",475
2019,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1388.4,0.0,64.0,2.0,225.0,106.0,-9.9,42.2,1745.9,698.9,17.38,24.04,10.72,,"Wichita Falls, TX Metro Area",475
2020,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1267.2,0.0,48.0,1.0,242.0,101.0,-10.5,41.7,1549.9,947.9,17.76,24.74,10.78,,"Wichita Falls, TX Metro Area",475
2021,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1274.7,2.0,49.0,10.0,254.0,99.0,-22.1,38.9,1694.2,656.3,17.75,24.62,10.88,,"Wichita Falls, TX Metro Area",475
2022,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1701.5,0.0,78.0,6.0,249.0,141.0,-12.7,46.1,1384.8,492.3,18.41,26.0,10.82,,"Wichita Falls, TX Metro Area",475
2023,33.97855,-98.49298,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",1677.1,0.0,49.0,3.0,245.0,124.0,-6.6,45.0,1467.8,553.6,19.09,26.4,11.77,,"Wichita Falls, TX Metro Area",475
2012,32.3587,-95.404,"TYLER POUNDS FIELD, TX US",1645.0,0.0,20.0,0.0,272.0,107.0,-3.9,40.0,940.6,882.3,20.36,26.3,14.41,,"Tyler, TX Metro Area",454
